site,date,name,pick,position,type,url
Walter Football - Drewsports,2017-05-09,Minkah Fitzpatrick,5,S,Fan,http://walterfootball.com/mocks/publishedmock/63152/
Walter Football - Drewsports,2017-05-09,Mike McGlinchey,6,OT,Fan,http://walterfootball.com/mocks/publishedmock/63152/
Walter Football - Drewsports,2017-05-09,Calvin Ridley,7,WR,Fan,http://walterfootball.com/mocks/publishedmock/63152/
Walter Football - Drewsports,2017-05-09,Josh Rosen,8,QB,Fan,http://walterfootball.com/mocks/publishedmock/63152/
Walter Football - Drewsports,2017-05-09,Martez Ivey,9,OT,Fan,http://walterfootball.com/mocks/publishedmock/63152/
Walter Football - Drewsports,2017-05-09,Luke Falk,10,QB,Fan,http://walterfootball.com/mocks/publishedmock/63152/
Walter Football - Drewsports,2017-05-09,Tarvarus McFadden,11,CB,Fan,http://walterfootball.com/mocks/publishedmock/63152/
Walter Football - Drewsports,2017-05-09,Christian Wilkins,12,DT,Fan,http://walterfootball.com/mocks/publishedmock/63152/
Walter Football - Drewsports,2017-05-09,Christian Kirk,13,WR,Fan,http://walterfootball.com/mocks/publishedmock/63152/
Walter Football - Drewsports,2017-05-09,Sam Hubbard,14,DE,Fan,http://walterfootball.com/mocks/publishedmock/63152/
Walter Football - Drewsports,2017-05-09,Saquon Barkley,15,RB,Fan,http://walterfootball.com/mocks/publishedmock/63152/
Walter Football - Drewsports,2017-05-09,Connor Williams,16,OT,Fan,http://walterfootball.com/mocks/publishedmock/63152/
Walter Football - Drewsports,2017-05-09,Bradley Chubb,17,DE,Fan,http://walterfootball.com/mocks/publishedmock/63152/
Walter Football - Drewsports,2017-05-09,Derrius Guice,18,RB,Fan,http://walterfootball.com/mocks/publishedmock/63152/
Walter Football - Drewsports,2017-05-09,Orlando Brown,19,OT,Fan,http://walterfootball.com/mocks/publishedmock/63152/
Walter Football - Drewsports,2017-05-09,Vita Vea,20,DT,Fan,http://walterfootball.com/mocks/publishedmock/63152/
Walter Football - Drewsports,2017-05-09,Jaire Alexander,21,CB,Fan,http://walterfootball.com/mocks/publishedmock/63152/
Walter Football - Drewsports,2017-05-09,Mason Rudolph,22,QB,Fan,http://walterfootball.com/mocks/publishedmock/63152/
Walter Football - Drewsports,2017-05-09,Courtland Sutton,23,WR,Fan,http://walterfootball.com/mocks/publishedmock/63152/
Walter Football - Drewsports,2017-05-09,Armani Watts,24,S,Fan,http://walterfootball.com/mocks/publishedmock/63152/
Walter Football - Drewsports,2017-05-09,Harold Landry,25,LB,Fan,http://walterfootball.com/mocks/publishedmock/63152/
Walter Football - Drewsports,2017-05-09,Da'Ron Payne,26,DT,Fan,http://walterfootball.com/mocks/publishedmock/63152/
Walter Football - Drewsports,2017-05-09,Mitch Hyatt,27,OT,Fan,http://walterfootball.com/mocks/publishedmock/63152/
Walter Football - Drewsports,2017-05-09,Malik Jefferson,28,LB,Fan,http://walterfootball.com/mocks/publishedmock/63152/
Walter Football - Drewsports,2017-05-09,Quenton Nelson,29,G,Fan,http://walterfootball.com/mocks/publishedmock/63152/
Walter Football - Drewsports,2017-05-09,Bo Scarbrough,30,RB,Fan,http://walterfootball.com/mocks/publishedmock/63152/
Walter Football - Drewsports,2017-05-09,Adonis Alexander,31,CB,Fan,http://walterfootball.com/mocks/publishedmock/63152/
Walter Football - Drewsports,2017-05-09,Jordan Whitehead,32,S,Fan,http://walterfootball.com/mocks/publishedmock/63152/
Rotoworld - Nystrom,2017-06-02,Sam Darnold,1,QB,Expert,http://web.archive.org/web/20181021055952/http://www.rotoworld.com/articles/cfb/71815/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2017-06-02,Derwin James,2,S,Expert,http://web.archive.org/web/20181021055952/http://www.rotoworld.com/articles/cfb/71815/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2017-06-02,Josh Rosen,3,QB,Expert,http://web.archive.org/web/20181021055952/http://www.rotoworld.com/articles/cfb/71815/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2017-06-02,Arden Key,4,DE,Expert,http://web.archive.org/web/20181021055952/http://www.rotoworld.com/articles/cfb/71815/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2017-06-02,Minkah Fitzpatrick,5,S,Expert,http://web.archive.org/web/20181021055952/http://www.rotoworld.com/articles/cfb/71815/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2017-06-02,Josh Allen (WYO),6,QB,Expert,http://web.archive.org/web/20181021055952/http://www.rotoworld.com/articles/cfb/71815/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2017-06-02,Lamar Jackson (LOU),7,QB,Expert,http://web.archive.org/web/20181021055952/http://www.rotoworld.com/articles/cfb/71815/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2017-06-02,Christian Wilkins,8,DT,Expert,http://web.archive.org/web/20181021055952/http://www.rotoworld.com/articles/cfb/71815/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2017-06-02,Connor Williams,9,OT,Expert,http://web.archive.org/web/20181021055952/http://www.rotoworld.com/articles/cfb/71815/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2017-06-02,Sam Hubbard,10,DE,Expert,http://web.archive.org/web/20181021055952/http://www.rotoworld.com/articles/cfb/71815/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2017-06-02,Saquon Barkley,11,RB,Expert,http://web.archive.org/web/20181021055952/http://www.rotoworld.com/articles/cfb/71815/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2017-06-02,Vita Vea,12,DT,Expert,http://web.archive.org/web/20181021055952/http://www.rotoworld.com/articles/cfb/71815/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2017-06-02,Christian Kirk,13,WR,Expert,http://web.archive.org/web/20181021055952/http://www.rotoworld.com/articles/cfb/71815/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2017-06-02,Ronnie Harrison,14,S,Expert,http://web.archive.org/web/20181021055952/http://www.rotoworld.com/articles/cfb/71815/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2017-06-02,Mike McGlinchey,15,OT,Expert,http://web.archive.org/web/20181021055952/http://www.rotoworld.com/articles/cfb/71815/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2017-06-02,Orlando Brown,16,OT,Expert,http://web.archive.org/web/20181021055952/http://www.rotoworld.com/articles/cfb/71815/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2017-06-02,Malik Jefferson,17,LB,Expert,http://web.archive.org/web/20181021055952/http://www.rotoworld.com/articles/cfb/71815/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2017-06-02,Calvin Ridley,18,WR,Expert,http://web.archive.org/web/20181021055952/http://www.rotoworld.com/articles/cfb/71815/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2017-06-02,Courtland Sutton,19,WR,Expert,http://web.archive.org/web/20181021055952/http://www.rotoworld.com/articles/cfb/71815/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2017-06-02,Derrius Guice,20,RB,Expert,http://web.archive.org/web/20181021055952/http://www.rotoworld.com/articles/cfb/71815/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2017-06-02,Quenton Nelson,21,G,Expert,http://web.archive.org/web/20181021055952/http://www.rotoworld.com/articles/cfb/71815/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2017-06-02,Mason Rudolph,22,QB,Expert,http://web.archive.org/web/20181021055952/http://www.rotoworld.com/articles/cfb/71815/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2017-06-02,Harold Landry,23,LB,Expert,http://web.archive.org/web/20181021055952/http://www.rotoworld.com/articles/cfb/71815/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2017-06-02,Nick Chubb,24,RB,Expert,http://web.archive.org/web/20181021055952/http://www.rotoworld.com/articles/cfb/71815/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2017-06-02,Bradley Chubb,25,DE,Expert,http://web.archive.org/web/20181021055952/http://www.rotoworld.com/articles/cfb/71815/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2017-06-02,James Washington,26,WR,Expert,http://web.archive.org/web/20181021055952/http://www.rotoworld.com/articles/cfb/71815/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2017-06-02,Cam Smith,27,LB,Expert,http://web.archive.org/web/20181021055952/http://www.rotoworld.com/articles/cfb/71815/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2017-06-02,Mitch Hyatt,28,OT,Expert,http://web.archive.org/web/20181021055952/http://www.rotoworld.com/articles/cfb/71815/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2017-06-02,Tarvarus McFadden,29,CB,Expert,http://web.archive.org/web/20181021055952/http://www.rotoworld.com/articles/cfb/71815/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2017-06-02,Da'Shawn Hand,30,DE,Expert,http://web.archive.org/web/20181021055952/http://www.rotoworld.com/articles/cfb/71815/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2017-06-02,Jaire Alexander,31,CB,Expert,http://web.archive.org/web/20181021055952/http://www.rotoworld.com/articles/cfb/71815/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2017-06-02,Lowell Lotulelei,32,DT,Expert,http://web.archive.org/web/20181021055952/http://www.rotoworld.com/articles/cfb/71815/344/2018-nfl-mock-draft/
Football Apex,2017-08-04,Sam Darnold,1,QB,Fan,https://www.footballapex.net/mock-draft/
Football Apex,2017-08-04,Josh Allen (WYO),2,QB,Fan,https://www.footballapex.net/mock-draft/
Football Apex,2017-08-04,Mike McGlinchey,3,OT,Fan,https://www.footballapex.net/mock-draft/
Football Apex,2017-08-04,Arden Key,4,DE,Fan,https://www.footballapex.net/mock-draft/
Football Apex,2017-08-04,Derwin James,5,S,Fan,https://www.footballapex.net/mock-draft/
Football Apex,2017-08-04,Minkah Fitzpatrick,6,S,Fan,https://www.footballapex.net/mock-draft/
Football Apex,2017-08-04,Harold Landry,7,LB,Fan,https://www.footballapex.net/mock-draft/
Football Apex,2017-08-04,Derrius Guice,8,RB,Fan,https://www.footballapex.net/mock-draft/
Football Apex,2017-08-04,Calvin Ridley,9,WR,Fan,https://www.footballapex.net/mock-draft/
Football Apex,2017-08-04,Josh Rosen,10,QB,Fan,https://www.footballapex.net/mock-draft/
Football Apex,2017-08-04,Christian Wilkins,11,DT,Fan,https://www.footballapex.net/mock-draft/
Football Apex,2017-08-04,Saquon Barkley,12,RB,Fan,https://www.footballapex.net/mock-draft/
Football Apex,2017-08-04,Tarvarus McFadden,13,CB,Fan,https://www.footballapex.net/mock-draft/
Football Apex,2017-08-04,Mason Rudolph,14,QB,Fan,https://www.footballapex.net/mock-draft/
Football Apex,2017-08-04,Malik Jefferson,15,LB,Fan,https://www.footballapex.net/mock-draft/
Football Apex,2017-08-04,Dante Booker,16,LB,Fan,https://www.footballapex.net/mock-draft/
Football Apex,2017-08-04,Micah Kiser,17,LB,Fan,https://www.footballapex.net/mock-draft/
Football Apex,2017-08-04,Courtland Sutton,18,WR,Fan,https://www.footballapex.net/mock-draft/
Football Apex,2017-08-04,Connor Williams,19,OT,Fan,https://www.footballapex.net/mock-draft/
Football Apex,2017-08-04,Tyquan Lewis,20,DE,Fan,https://www.footballapex.net/mock-draft/
Football Apex,2017-08-04,Maurice Hurst,21,DT,Fan,https://www.footballapex.net/mock-draft/
Football Apex,2017-08-04,Christian Kirk,22,WR,Fan,https://www.footballapex.net/mock-draft/
Football Apex,2017-08-04,Mitch Hyatt,23,OT,Fan,https://www.footballapex.net/mock-draft/
Football Apex,2017-08-04,Nick Chubb,24,RB,Fan,https://www.footballapex.net/mock-draft/
Football Apex,2017-08-04,Lamar Jackson (LOU),25,QB,Fan,https://www.footballapex.net/mock-draft/
Football Apex,2017-08-04,Jaire Alexander,26,CB,Fan,https://www.footballapex.net/mock-draft/
Football Apex,2017-08-04,Da'Shawn Hand,27,DE,Fan,https://www.footballapex.net/mock-draft/
Football Apex,2017-08-04,Derrick Nnadi,28,DT,Fan,https://www.footballapex.net/mock-draft/
Football Apex,2017-08-04,Azeem Victor,29,LB,Fan,https://www.footballapex.net/mock-draft/
Football Apex,2017-08-04,Tony Brown,30,CB,Fan,https://www.footballapex.net/mock-draft/
Football Apex,2017-08-04,James Washington,31,WR,Fan,https://www.footballapex.net/mock-draft/
Football Apex,2017-08-04,Jaylon Ferguson,32,DE,Fan,https://www.footballapex.net/mock-draft/
The Ledge - Pearson,2017-08-18,Sam Darnold,1,QB,Fan,https://theledgesports.com/2017/08/18/2018-nfl-mock-draft-2-0/
The Ledge - Pearson,2017-08-18,Derwin James,2,S,Fan,https://theledgesports.com/2017/08/18/2018-nfl-mock-draft-2-0/
The Ledge - Pearson,2017-08-18,Saquon Barkley,3,RB,Fan,https://theledgesports.com/2017/08/18/2018-nfl-mock-draft-2-0/
The Ledge - Pearson,2017-08-18,Malik Jefferson,4,LB,Fan,https://theledgesports.com/2017/08/18/2018-nfl-mock-draft-2-0/
The Ledge - Pearson,2017-08-18,Mike McGlinchey,5,OT,Fan,https://theledgesports.com/2017/08/18/2018-nfl-mock-draft-2-0/
The Ledge - Pearson,2017-08-18,Jarrett Stidham,6,QB,Fan,https://theledgesports.com/2017/08/18/2018-nfl-mock-draft-2-0/
The Ledge - Pearson,2017-08-18,Josh Allen (WYO),7,QB,Fan,https://theledgesports.com/2017/08/18/2018-nfl-mock-draft-2-0/
The Ledge - Pearson,2017-08-18,Da'Shawn Hand,8,DE,Fan,https://theledgesports.com/2017/08/18/2018-nfl-mock-draft-2-0/
The Ledge - Pearson,2017-08-18,Josh Rosen,9,QB,Fan,https://theledgesports.com/2017/08/18/2018-nfl-mock-draft-2-0/
The Ledge - Pearson,2017-08-18,James Washington,10,WR,Fan,https://theledgesports.com/2017/08/18/2018-nfl-mock-draft-2-0/
The Ledge - Pearson,2017-08-18,Arden Key,11,DE,Fan,https://theledgesports.com/2017/08/18/2018-nfl-mock-draft-2-0/
The Ledge - Pearson,2017-08-18,Da'Ron Payne,12,DT,Fan,https://theledgesports.com/2017/08/18/2018-nfl-mock-draft-2-0/
The Ledge - Pearson,2017-08-18,Minkah Fitzpatrick,13,S,Fan,https://theledgesports.com/2017/08/18/2018-nfl-mock-draft-2-0/
The Ledge - Pearson,2017-08-18,Harold Landry,14,LB,Fan,https://theledgesports.com/2017/08/18/2018-nfl-mock-draft-2-0/
The Ledge - Pearson,2017-08-18,Sam Hubbard,15,DE,Fan,https://theledgesports.com/2017/08/18/2018-nfl-mock-draft-2-0/
The Ledge - Pearson,2017-08-18,Christian Wilkins,16,DT,Fan,https://theledgesports.com/2017/08/18/2018-nfl-mock-draft-2-0/
The Ledge - Pearson,2017-08-18,Tarvarus McFadden,17,CB,Fan,https://theledgesports.com/2017/08/18/2018-nfl-mock-draft-2-0/
The Ledge - Pearson,2017-08-18,Mason Rudolph,18,QB,Fan,https://theledgesports.com/2017/08/18/2018-nfl-mock-draft-2-0/
The Ledge - Pearson,2017-08-18,Mitch Hyatt,19,OT,Fan,https://theledgesports.com/2017/08/18/2018-nfl-mock-draft-2-0/
The Ledge - Pearson,2017-08-18,Dorance Armstrong,20,DE,Fan,https://theledgesports.com/2017/08/18/2018-nfl-mock-draft-2-0/
The Ledge - Pearson,2017-08-18,Calvin Ridley,21,WR,Fan,https://theledgesports.com/2017/08/18/2018-nfl-mock-draft-2-0/
The Ledge - Pearson,2017-08-18,Trey Adams,22,OT,Fan,https://theledgesports.com/2017/08/18/2018-nfl-mock-draft-2-0/
The Ledge - Pearson,2017-08-18,Jaire Alexander,23,CB,Fan,https://theledgesports.com/2017/08/18/2018-nfl-mock-draft-2-0/
The Ledge - Pearson,2017-08-18,Derrius Guice,24,RB,Fan,https://theledgesports.com/2017/08/18/2018-nfl-mock-draft-2-0/
The Ledge - Pearson,2017-08-18,Jordan Whitehead,25,S,Fan,https://theledgesports.com/2017/08/18/2018-nfl-mock-draft-2-0/
The Ledge - Pearson,2017-08-18,Kevin Toliver,26,CB,Fan,https://theledgesports.com/2017/08/18/2018-nfl-mock-draft-2-0/
The Ledge - Pearson,2017-08-18,Courtland Sutton,27,WR,Fan,https://theledgesports.com/2017/08/18/2018-nfl-mock-draft-2-0/
The Ledge - Pearson,2017-08-18,Vita Vea,28,DT,Fan,https://theledgesports.com/2017/08/18/2018-nfl-mock-draft-2-0/
The Ledge - Pearson,2017-08-18,Tyquan Lewis,29,DE,Fan,https://theledgesports.com/2017/08/18/2018-nfl-mock-draft-2-0/
The Ledge - Pearson,2017-08-18,Quenton Nelson,30,G,Fan,https://theledgesports.com/2017/08/18/2018-nfl-mock-draft-2-0/
The Ledge - Pearson,2017-08-18,Christian Kirk,31,WR,Fan,https://theledgesports.com/2017/08/18/2018-nfl-mock-draft-2-0/
The Ledge - Pearson,2017-08-18,Bradley Chubb,32,DE,Fan,https://theledgesports.com/2017/08/18/2018-nfl-mock-draft-2-0/
Walter Football - Chammes22,2017-08-20,Sam Darnold,1,QB,Fan,http://walterfootball.com/mocks/publishedmock/63411/
Walter Football - Chammes22,2017-08-20,Connor Williams,2,OT,Fan,http://walterfootball.com/mocks/publishedmock/63411/
Walter Football - Chammes22,2017-08-20,Josh Allen (WYO),3,QB,Fan,http://walterfootball.com/mocks/publishedmock/63411/
Walter Football - Chammes22,2017-08-20,Mike McGlinchey,4,OT,Fan,http://walterfootball.com/mocks/publishedmock/63411/
Walter Football - Chammes22,2017-08-20,Josh Rosen,5,QB,Fan,http://walterfootball.com/mocks/publishedmock/63411/
Walter Football - Chammes22,2017-08-20,Minkah Fitzpatrick,6,S,Fan,http://walterfootball.com/mocks/publishedmock/63411/
Walter Football - Chammes22,2017-08-20,Mason Rudolph,7,QB,Fan,http://walterfootball.com/mocks/publishedmock/63411/
Walter Football - Chammes22,2017-08-20,Christian Wilkins,8,DT,Fan,http://walterfootball.com/mocks/publishedmock/63411/
Walter Football - Chammes22,2017-08-20,Arden Key,9,DE,Fan,http://walterfootball.com/mocks/publishedmock/63411/
Walter Football - Chammes22,2017-08-20,Christian Kirk,10,WR,Fan,http://walterfootball.com/mocks/publishedmock/63411/
Walter Football - Chammes22,2017-08-20,Derwin James,11,S,Fan,http://walterfootball.com/mocks/publishedmock/63411/
Walter Football - Chammes22,2017-08-20,Mitch Hyatt,12,OT,Fan,http://walterfootball.com/mocks/publishedmock/63411/
Walter Football - Chammes22,2017-08-20,Orlando Brown,13,OT,Fan,http://walterfootball.com/mocks/publishedmock/63411/
Walter Football - Chammes22,2017-08-20,Malik Jefferson,14,LB,Fan,http://walterfootball.com/mocks/publishedmock/63411/
Walter Football - Chammes22,2017-08-20,Lamar Jackson (LOU),15,QB,Fan,http://walterfootball.com/mocks/publishedmock/63411/
Walter Football - Chammes22,2017-08-20,Saquon Barkley,16,RB,Fan,http://walterfootball.com/mocks/publishedmock/63411/
Walter Football - Chammes22,2017-08-20,Courtland Sutton,17,WR,Fan,http://walterfootball.com/mocks/publishedmock/63411/
Walter Football - Chammes22,2017-08-20,Jaire Alexander,18,CB,Fan,http://walterfootball.com/mocks/publishedmock/63411/
Walter Football - Chammes22,2017-08-20,Equanimeous St. Brown,19,WR,Fan,http://walterfootball.com/mocks/publishedmock/63411/
Walter Football - Chammes22,2017-08-20,Deon Cain,20,WR,Fan,http://walterfootball.com/mocks/publishedmock/63411/
Walter Football - Chammes22,2017-08-20,Cam Smith,21,LB,Fan,http://walterfootball.com/mocks/publishedmock/63411/
Walter Football - Chammes22,2017-08-20,Derrius Guice,22,RB,Fan,http://walterfootball.com/mocks/publishedmock/63411/
Walter Football - Chammes22,2017-08-20,Martinas Rankin,23,OT,Fan,http://walterfootball.com/mocks/publishedmock/63411/
Walter Football - Chammes22,2017-08-20,Calvin Ridley,24,WR,Fan,http://walterfootball.com/mocks/publishedmock/63411/
Walter Football - Chammes22,2017-08-20,Harold Landry,25,LB,Fan,http://walterfootball.com/mocks/publishedmock/63411/
Walter Football - Chammes22,2017-08-20,Sam Hubbard,26,DE,Fan,http://walterfootball.com/mocks/publishedmock/63411/
Walter Football - Chammes22,2017-08-20,Quenton Nelson,27,G,Fan,http://walterfootball.com/mocks/publishedmock/63411/
Walter Football - Chammes22,2017-08-20,Dorance Armstrong,28,DE,Fan,http://walterfootball.com/mocks/publishedmock/63411/
Walter Football - Chammes22,2017-08-20,Tarvarus McFadden,29,CB,Fan,http://walterfootball.com/mocks/publishedmock/63411/
Walter Football - Chammes22,2017-08-20,Bo Scarbrough,30,RB,Fan,http://walterfootball.com/mocks/publishedmock/63411/
Walter Football - Chammes22,2017-08-20,Mike Gesicki,31,TE,Fan,http://walterfootball.com/mocks/publishedmock/63411/
Walter Football - Chammes22,2017-08-20,Adonis Alexander,32,CB,Fan,http://walterfootball.com/mocks/publishedmock/63411/
Walter Football - Reidisabos,2017-08-27,Sam Darnold,1,QB,Fan,http:///walterfootball.com/mocks/publishedmock/63424/
Walter Football - Reidisabos,2017-08-27,Derwin James,2,S,Fan,http:///walterfootball.com/mocks/publishedmock/63424/
